@relation 'wavelet_glcm_hsv_hu_lbp-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '0.3  f10+0.291f9+0.287f3+0.286f4+0.268f6...' numeric
@attribute '0.345f1+0.324f26-0.303f29+0.3  f7+0.286f2...' numeric
@attribute '-0.453f5+0.429f18+0.38 f31+0.329f11+0.302f13...' numeric
@attribute 0.554f25-0.453f17+0.289f26-0.245f21+0.244f5... numeric
@attribute 0.518f18+0.462f31+0.348f17-0.301f11-0.292f12... numeric
@attribute 0.693f15-0.648f14-0.284f16+0.078f12-0.061f18... numeric
@attribute -0.91f16+0.407f14+0.043f11-0.038f13-0.037f8... numeric
@attribute -0.704f15-0.629f14-0.291f16-0.083f7-0.066f11... numeric
@attribute '0.47 f7+0.396f10-0.384f8+0.287f5+0.253f18...' numeric
@attribute '0.756f11-0.552f13-0.249f12+0.188f21+0.1  f28...' numeric
@attribute 0.745f21+0.364f28-0.286f11+0.205f26-0.174f7... numeric
@attribute -0.764f12+0.578f13-0.166f8+0.132f11+0.086f7... numeric
@attribute 0.685f7+0.495f8+0.218f26+0.211f9-0.179f1... numeric
@attribute class {Highway,Pasture,Residential,River}

@data
-1.354954,0.801952,-1.214533,1.372556,-0.159185,1.032632,-1.266664,-0.151313,-0.33082,0.290128,1.154027,1.074587,0.801781,River
-3.251567,-1.266146,-1.346136,0.359148,1.093237,1.312507,0.401271,0.558765,-0.54614,0.016779,1.163079,0.515225,0.950938,River
-1.734403,-1.816811,-3.335103,-1.147499,-0.667039,1.455994,0.466139,0.356316,-0.086481,-0.142919,-1.044104,-0.330508,0.076559,River
0.191304,0.065001,1.205218,2.220094,-0.970569,0.524747,1.361799,-1.170917,0.665131,-0.309237,-1.227342,0.850035,0.936294,River
0.160865,-2.349756,-1.42406,1.698146,-1.214853,-1.409789,-0.462904,0.113821,1.373733,-0.592588,-0.248999,-1.332153,-0.798085,River
-2.535359,-0.780068,-1.040267,-0.073194,-1.057605,-0.18481,-0.581936,-1.492083,-1.468456,-0.595434,0.037274,0.388218,0.689018,River
-2.892042,-4.51556,-7.23187,-1.428157,-2.480826,0.373218,1.097775,-0.477841,-0.772724,-1.271735,-0.093623,-0.891931,0.162087,River
-1.297628,-0.749237,1.950471,-0.278291,-0.418679,-0.296078,-1.355198,1.10112,0.739145,0.244615,-0.8356,-0.689678,-0.04783,River
-0.557202,0.029152,1.084778,0.830943,-1.426297,1.895555,0.486366,0.196266,0.716105,0.808147,0.401063,-0.539548,0.872496,River
-2.031535,0.015755,-2.899495,0.705202,0.589626,-0.346494,-0.394998,-1.203524,-0.202377,0.608788,0.288237,0.009026,0.682982,River
-2.894854,-1.67148,-0.22231,-0.439079,-1.186997,-1.105178,1.332409,0.445856,-0.489733,0.443054,-1.506015,0.687905,0.333181,River
-2.610157,-4.188479,-3.600649,-2.401255,-3.075777,-1.502609,-0.554389,0.092338,1.830427,-0.828308,-0.666906,-0.385968,-1.299823,River
-3.276052,-0.691582,-2.463428,-0.358356,0.334531,1.455052,0.360601,0.354072,-1.346973,-0.899005,-1.212682,-0.757731,0.908871,River
-0.199883,-1.457442,-2.701664,0.750932,-0.402103,1.432529,0.50777,0.4824,-0.439821,0.887935,-0.143403,1.196746,-0.471192,River
-0.976497,-1.278827,2.168673,-0.447287,-0.077807,0.289564,1.385233,-1.066269,1.450111,1.297791,-0.216836,0.69058,0.193354,River
-2.472875,-1.632205,0.598743,-1.652208,0.547066,0.179487,1.242786,-0.896981,-0.681443,0.115751,0.24665,-0.482227,0.002726,River
-1.956344,-1.711093,-2.250036,-2.211575,-0.879355,1.049667,-1.35615,-0.164313,0.923337,-0.781282,-0.391276,-1.41449,-0.255988,River
-0.707117,-1.669279,-1.904994,-0.217903,0.569805,-1.832659,-0.555412,0.03522,0.670594,-1.213802,-1.186898,0.49256,-0.474204,River
6.056146,-5.108034,-1.440471,1.66177,0.362362,-1.257097,1.285426,0.857153,0.392485,0.556554,0.934358,0.561227,0.204191,River
-2.116828,-0.606916,-1.543183,0.495272,0.19057,0.228798,1.271066,-0.733858,0.302758,0.085323,-0.365982,-0.328416,-0.089246,River
-2.543395,-1.587164,-2.950887,-1.559755,-1.806754,1.642843,0.43036,0.252547,-0.830398,-0.27812,-1.304656,-0.526487,0.409178,River
-1.482676,-1.835181,-3.631602,0.640704,-1.166866,-0.250766,-0.538519,-1.22572,0.491879,-1.475396,-0.301264,0.87516,-0.120822,River
-1.229552,-0.630362,-2.220861,1.375377,1.136651,1.311527,0.481403,0.537314,0.462538,-0.571849,-0.746177,0.200807,-0.285802,River
-2.824734,-0.886203,-3.309333,-0.679203,-0.56809,-0.328115,-0.402565,-1.333287,-0.772293,0.941264,-0.117367,0.508399,0.745308,River
-1.171378,-0.482121,-2.868047,-0.556366,-0.192871,-1.094044,1.194678,0.511463,0.020883,-0.081801,-0.323101,-0.245133,0.232844,River
-0.262117,0.115841,0.651786,0.138534,-0.65299,0.35362,1.416086,-1.198363,0.827392,0.421946,-2.223525,-0.211353,-0.0423,River
-0.793346,1.367674,1.291237,1.328738,0.704861,0.214282,1.415166,-1.104912,-0.628086,1.998846,-1.394992,0.163857,0.074248,River
0.585731,-0.003002,-2.717263,-0.41527,-0.568236,1.018851,-1.33082,-0.207078,0.816045,-0.430365,-0.274954,0.530088,0.301699,River
-2.52546,-1.566741,-5.570383,-0.531249,-1.413057,1.430158,0.402629,0.346781,-0.551896,-0.438959,-1.398075,0.570694,0.82089,River
0.634657,-2.87648,-1.435224,1.604364,0.650632,-0.359579,-0.350698,-1.344146,1.442856,0.090014,-1.63384,0.558132,-0.739344,River
-0.640612,-2.23908,-1.593866,1.30062,-0.016583,-1.013702,1.243654,0.718407,1.034863,1.276172,1.108801,0.173346,0.597775,River
-2.445276,-1.114197,-0.173957,-0.467671,0.388391,0.202226,1.249957,-0.81301,-0.28121,0.086389,0.31325,0.132854,0.060463,River
-3.794007,-2.897362,-4.113177,-2.068235,-0.543758,0.824099,-1.203269,-0.073909,-0.185175,-0.115197,-0.937598,-0.453338,-0.052386,River
-1.746315,0.122374,-3.199699,-0.245423,-0.083417,0.93815,-1.234166,-0.142286,-0.314109,-0.634398,-0.494757,-1.818353,0.199913,River
-0.56726,0.660969,-2.498231,-0.551829,-0.534898,0.147321,0.447558,1.703655,-0.167676,-0.190887,-0.76877,-0.020471,-0.118259,River
0.533924,-3.406897,-1.490666,0.119577,0.41656,-0.567018,-1.300334,1.472953,2.046901,-0.187266,-0.66141,1.210615,-1.139412,River
-0.802851,0.387836,-2.142176,-0.609412,-0.728062,-1.774009,-0.734836,-0.033198,-0.439725,-2.11628,0.283303,1.439915,0.494183,River
-2.972302,-0.398265,-4.836701,-0.35215,-0.982363,0.260855,1.144589,-0.71325,-0.381346,-0.359398,-0.148075,-0.018226,0.972528,River
-0.446526,-2.143674,-2.219106,1.518097,-0.061797,-0.292502,-0.328714,-1.225415,0.745339,1.514715,-0.427401,0.229609,0.168469,River
-1.328779,-0.836733,-0.043054,0.212869,-0.066141,-0.307563,-0.427223,-1.336743,0.384957,0.807923,0.578153,0.330735,-0.668877,River
-1.470294,-0.119402,-1.374679,-0.813912,-0.650533,0.363683,1.224425,-0.868791,-0.346652,-1.054908,0.200478,-1.092489,0.184389,River
-1.760544,0.611686,-3.417919,-1.065087,1.419574,-0.523233,-0.511157,-1.303225,-0.759314,-0.56153,-0.129981,0.111165,0.405581,River
-2.958126,-2.045232,-2.047527,-1.051302,0.233711,0.854048,-1.274966,-0.087013,-0.389926,-0.089316,0.015726,-0.143545,0.288322,River
-3.589839,-1.454493,0.212782,0.016752,1.213264,-1.776116,-0.53351,-0.072973,-1.04001,0.184172,-0.904492,0.17373,0.751589,River
-0.56054,1.22336,0.351047,0.032205,-0.378156,-0.163732,-0.541529,-1.584023,-1.00323,-0.00833,0.995894,-0.725522,0.688048,River
-1.92598,-0.346046,-1.811793,1.039156,-0.753639,-0.214305,-0.527585,-1.197108,-0.09364,-1.278951,0.112816,-0.163613,-1.189028,River
-3.044558,-1.761428,-1.242685,0.510302,-0.4991,0.314439,1.260685,-0.723781,-0.155731,-0.271568,-0.736652,-0.559552,-0.396515,River
-1.205058,-1.037471,1.538064,-0.30123,0.444567,-1.646346,-0.583746,-0.217421,1.280714,-0.62422,-0.737862,-0.835206,0.531047,River
-1.311594,-0.388796,-3.141893,-0.149829,-0.634858,1.073321,-1.323749,-0.265742,0.497501,-1.606357,-2.057588,-0.904696,-0.41867,River
-0.170242,-2.445808,-2.836831,0.562572,0.95369,-1.725055,-0.495332,0.208803,0.676693,-0.179606,-0.010586,0.253231,-0.494084,River
-0.325697,-2.172985,-1.182737,-0.101792,-1.745808,0.589827,0.393019,2.299862,2.329174,-2.172158,2.307906,-0.767198,-0.242051,River
-2.823753,-0.849578,-2.18979,0.018618,-1.131369,-1.473785,-0.475112,-0.059135,-0.254082,0.301389,-0.350464,-0.388039,0.646286,River
-1.237037,0.111036,-1.845197,0.620099,-0.412609,0.268091,1.350411,-0.89506,-0.368004,1.983879,-1.007048,0.105144,-0.710167,River
-2.76074,-2.035562,-1.386174,-0.963119,-0.730375,0.248041,1.301347,-0.747617,0.048015,-0.968249,-0.141518,1.301926,-0.346972,River
-0.545247,0.537553,0.604342,0.743248,-0.745912,-1.634287,-0.456131,-0.220403,0.225867,1.323531,-0.550979,0.689586,0.659128,River
-1.361642,0.054902,-0.631473,0.293277,-2.192371,-1.471945,-0.337615,-0.047442,2.220811,2.287292,0.551081,0.619055,0.138786,River
-2.730607,-0.164557,-2.936039,1.504481,-1.296396,-0.150752,-0.352468,-1.292155,0.052082,0.694779,-0.816369,0.127113,0.353655,River
-0.421455,-0.377224,-1.411609,0.902361,1.03484,1.412716,0.487418,0.484377,0.407328,-0.339164,-0.397659,-0.16225,-0.663242,River
-3.412162,-2.672885,-3.295234,-1.66502,-1.268109,-0.304933,-0.439276,-1.459972,-0.243844,0.315866,-1.713632,-0.11984,0.096736,River
-2.398765,-0.726261,-1.122647,1.283303,0.010661,-0.285307,-0.442136,-1.313876,0.845431,-0.371741,-0.694887,0.388801,0.047907,River
-2.620659,-1.041091,-1.141575,0.794783,-0.187374,-1.536356,-0.534708,0.123358,-0.263859,0.947064,1.363789,0.109252,0.677567,River
-2.109046,-1.0447,-0.507354,0.597853,-0.087693,0.234582,1.339631,-0.860821,0.811828,1.30531,-0.702399,0.679332,-0.166793,River
-0.444141,1.435954,-0.387706,0.067482,0.672025,0.97347,-1.441058,-0.162171,-0.287514,-1.446329,-0.154838,0.758825,-0.640635,River
-2.189605,-1.893522,-1.572792,-0.742252,-1.189508,0.349299,1.287241,-0.820051,0.734266,0.812504,0.026446,-0.155312,-0.026269,River
-3.870809,-2.82939,-1.72936,-0.822152,0.526299,0.11589,1.168098,-0.74812,-0.028169,0.112499,-0.680219,0.063829,0.559296,River
-0.575726,-0.316048,-1.102133,1.581127,1.084046,0.20616,1.34519,-0.675178,0.381019,-1.069177,-0.809834,-0.446438,-0.564077,River
-2.808597,-1.042185,-1.305268,0.455943,-0.852996,-0.313905,-0.468053,-1.516709,-0.914895,-0.235753,-0.914358,1.076479,-0.069997,River
-0.994084,1.085943,0.460546,0.81432,0.715499,1.508543,0.467902,0.361056,-0.77243,0.303921,0.686601,0.083373,0.297935,River
-3.447978,-2.422789,-1.687258,-0.401976,0.430248,-1.64599,-0.547378,0.109797,0.420972,0.513897,0.5709,0.2582,0.642702,River
-1.849892,-0.894762,0.312213,-0.386149,-0.321196,0.304278,1.304581,-1.014134,-0.37728,-0.760042,-0.953936,0.405396,-0.195852,River
-2.807062,-0.87787,-0.762356,-1.179334,0.226605,1.343323,0.505175,0.253951,-1.078025,1.746429,-0.19555,0.749918,0.341092,River
0.499346,0.088813,-1.95679,0.439513,-0.152216,1.484343,0.532354,0.339237,0.981771,0.283545,-0.314597,0.287598,0.217208,River
-3.005621,-0.925137,-1.687305,0.394327,-0.024066,0.906968,-1.182358,-0.175818,-0.627589,0.252801,-0.649206,-0.431281,0.510367,River
-2.277982,-1.472125,-0.9287,-0.332181,-1.017215,-0.239255,-0.508539,-1.452695,0.171713,-0.04813,-0.833085,-0.27098,-0.492501,River
-3.36327,-2.211392,-5.094936,-0.873999,-1.965939,-1.454818,-0.395967,0.04999,0.531607,1.078318,-0.379299,0.531214,0.553832,River
-1.032308,0.82446,0.126686,0.689013,0.245097,0.268653,1.323149,-0.982975,-0.597076,0.777586,-0.498869,-0.132271,0.229623,River
-2.806017,-0.230592,-2.518865,1.094191,0.320362,0.848467,-1.268287,-0.047902,-0.755396,-0.210722,0.185794,0.171818,0.481228,River
-2.005145,-0.778255,-2.048355,1.409691,0.056745,0.27797,1.270441,-0.675725,1.246102,0.293456,-0.035792,0.254335,0.406881,River
-1.241142,-0.488487,-3.032898,-0.014911,0.429879,0.13663,1.220483,-0.766563,-0.334696,0.390897,-0.526289,-0.044674,0.094694,River
-2.750035,-1.810475,-1.883802,-0.544175,-3.084263,0.550095,1.250709,-1.00001,-0.878953,-0.553246,-0.771706,0.061252,0.385177,River
-2.567192,-0.977983,-0.483162,0.58411,2.001831,1.273412,0.41886,0.539622,-0.427381,-0.184818,0.291229,0.604863,0.439115,River
-1.175427,-1.089833,3.115297,0.849476,0.078873,-0.153669,-0.574018,-1.676113,1.074783,0.017866,0.034358,-0.053152,0.941696,River
-0.224081,0.001546,-1.071659,1.202609,0.053363,0.318325,1.303999,-0.973483,0.787858,-0.171895,-1.418328,-0.305685,0.742088,River
-1.730473,-0.340016,-2.925717,0.55342,0.795553,0.15118,1.129448,-0.620292,-0.497378,-0.257302,0.452696,-0.365001,0.307155,River
-1.555576,-0.471841,-2.224816,0.915243,0.808831,-1.592457,-0.450577,0.087605,0.044952,-0.149607,-0.067496,-0.511663,-0.004678,River
-2.118305,-1.503638,-1.818585,-1.970234,-2.502512,0.210278,0.48008,1.666295,-0.996642,0.545688,-1.806899,1.047807,0.217992,River
-2.88907,-0.523452,-1.078586,1.458878,-1.331864,-1.418856,-0.530747,-0.025947,-1.038958,-0.103766,-0.368639,-0.332503,0.458707,River
-2.372789,-1.619921,1.308259,-0.8129,0.827308,-1.189237,1.239053,0.472785,0.31701,0.427869,0.097414,-0.162355,0.332232,River
-3.256858,-1.137262,-3.790601,-0.347515,-0.768478,-0.297448,-0.534438,-1.27265,-0.937513,-1.187799,0.25312,-0.108488,0.842081,River
-0.948401,-2.849594,-2.709377,0.853946,-0.186278,-1.531744,-0.400421,0.174708,0.939099,1.333085,0.751823,0.119334,0.72057,River
-3.371646,-1.264751,-1.481481,-0.295735,-0.313441,0.239327,1.215474,-0.920633,-1.408533,-0.528475,-1.220844,0.444351,0.509178,River
-1.109199,-0.298839,0.707348,-0.195716,-0.505633,-0.254073,-0.351549,-1.718392,0.070935,2.742102,-0.744698,0.421668,0.450549,River
0.581009,1.389323,-0.190868,1.234041,0.276222,-1.691771,-0.359515,-0.106777,0.261086,1.382336,-0.758781,0.081527,-0.650929,River
-2.909592,-1.650232,-2.987778,-0.612551,-0.022035,0.174407,1.201792,-0.678355,-0.689929,0.236183,-0.136569,-0.291761,0.090005,River
-2.09041,-0.636924,-2.469214,-1.812978,-2.172206,0.251421,0.424766,1.559835,-1.448878,0.646903,-1.208731,0.226624,0.579884,River
-1.245091,-0.179491,-1.060666,-0.818903,0.735027,-0.468487,-1.45943,1.3035,-0.143269,-0.483398,1.339589,-0.011278,0.291758,River
-1.215488,0.466582,-0.601745,1.158876,-1.959292,-0.062966,-0.453768,-1.432362,1.485331,0.467846,0.459966,0.333721,-0.154158,River
-3.935421,-2.588936,-2.310602,-1.814273,-0.586611,0.975865,-1.371692,-0.214834,-1.536235,-0.668804,-0.773088,-0.190695,0.999593,River
-3.119091,-3.200582,-3.565936,-0.355364,0.235065,-0.464286,-0.356695,-1.198728,0.639127,0.643885,-2.169345,0.042694,-0.663003,River
-1.55293,0.672628,-1.605639,1.485207,0.07358,0.983444,-1.201119,-0.049177,-0.115296,0.039136,0.593932,0.255262,-0.003862,River
-0.926004,0.59557,-1.080458,0.688177,-0.465343,-0.986089,1.241624,0.55511,-0.021856,-1.118353,0.02112,-0.163705,-0.104309,River
-2.177084,-1.083511,-0.9862,-0.705671,-1.902438,0.436181,1.328941,-0.989402,-0.462299,-0.196569,-0.776019,0.118783,-0.214253,River
-2.085348,-1.952561,-1.219903,-0.955692,0.929161,-1.78335,-0.452117,-0.067365,0.990915,0.025995,-1.526706,-0.168141,-0.36803,River
-2.068954,0.034353,-1.555851,-0.288576,0.456052,-0.415637,-1.426448,1.219438,-1.155156,-1.063969,-0.113134,0.50531,0.712865,River
-0.708364,-2.814222,-3.647656,0.306716,1.090271,0.067308,1.145816,-0.508992,0.184201,0.496888,0.238846,-0.558897,0.022533,River
-1.744885,-0.67889,-1.287808,0.461082,-0.23995,0.218929,1.317468,-0.856142,-0.020346,0.637966,-0.972281,0.728862,-0.516231,River
-3.507658,-2.401169,-3.955503,-0.415923,-0.384474,-0.354014,-0.446084,-1.249969,-0.86819,0.200047,-1.50827,-0.161502,0.013248,River
-3.475792,-1.972666,-1.376948,-1.187692,1.932432,-0.040421,1.1618,-0.704506,-0.412413,-1.244332,-0.1027,0.675536,0.604828,River
-3.012935,-2.481489,0.083747,-1.158507,-0.711649,-1.609841,-0.50419,-0.056854,-0.091318,1.21218,0.44493,0.171407,0.691525,River
-1.201656,-1.746129,-2.975189,-0.264447,-0.250197,-0.297267,-0.476448,-1.238641,0.847165,-0.115938,0.005061,-0.057525,-0.082028,River
-0.853202,0.204081,-1.631168,-0.897997,-0.59209,1.684274,0.44918,0.475882,0.202607,-1.489211,-0.229456,-1.119724,-0.745175,River
-2.398633,-2.623407,-2.085868,-1.447659,-1.687213,-0.203425,-1.525995,1.34989,0.728717,-1.806422,-0.403074,-0.311019,-0.090863,River
-0.002443,0.583607,0.097876,2.15701,-1.26188,0.517898,1.346633,-0.822198,0.964925,-0.914212,0.405261,0.431599,-0.212206,River
-2.663448,-2.312637,-3.171126,0.37446,0.463794,-0.41362,-0.417189,-1.053658,0.525101,-0.088871,-0.362366,0.247384,-0.517597,River
-3.600248,-2.093014,-4.386498,-0.087119,-1.095794,-0.337592,-1.3626,1.338013,-0.13909,-1.349994,-0.931806,1.264822,0.693501,River
6.302814,-4.576372,1.069394,3.894391,-0.394016,0.444042,1.45249,-0.833438,0.691773,-0.860965,-0.825417,0.62953,0.008873,River
-0.892901,0.729308,-1.001076,-0.336677,0.093773,1.614017,0.441735,0.284498,-0.737451,-0.509853,0.405687,-0.298894,0.55107,River
-2.552863,-0.2481,-1.758043,2.150983,-0.346806,-0.187967,-0.370307,-1.17828,1.062442,0.616222,0.526299,0.642682,0.653657,River
-0.404282,-0.219867,-0.47531,1.456962,-1.576155,-0.046811,-0.401495,-1.549978,1.315953,0.698888,-0.924811,-0.753654,0.28719,River
-0.740251,0.373211,-0.839825,0.186068,-1.943154,-0.143944,-0.356231,-1.62164,1.31794,1.5104,-1.01069,0.48935,-0.457271,River
-2.957519,-0.877107,-1.578078,0.203556,0.623631,1.331443,0.455425,0.432266,-0.378662,0.742984,0.76584,0.420538,1.018767,River
-2.349241,0.247991,0.166678,0.127557,2.086525,-0.565619,-1.521709,1.316032,-0.787919,-1.637534,0.52958,0.380483,0.700052,River
-1.86907,-0.395562,-1.659069,-2.144429,0.403326,-1.296814,1.225207,0.570568,-0.194083,-2.474733,0.004993,0.600539,0.505439,River
-2.761508,-0.618917,-2.915942,-0.147479,0.709373,-0.414944,-0.437077,-1.352946,-0.285405,0.332841,-1.691252,-0.590016,0.12891,River
0.412563,0.501385,-0.89926,1.475428,-0.509357,0.489367,1.294556,-0.846893,0.747961,-0.309108,0.23708,-1.710079,0.728543,River
-0.780414,-1.980335,-3.556766,1.326133,0.050984,1.36279,0.470363,0.496984,-0.388524,0.658316,-0.811137,-0.270697,-0.32084,River
-0.166037,0.657741,-1.452623,2.008101,-2.239267,-0.064717,-1.435271,1.391595,-0.221937,-1.07836,0.090128,0.56969,-0.551044,River
0.248287,-4.347576,-3.552194,1.292177,-0.838294,-1.052382,1.255626,0.726448,0.740999,0.270825,-1.054675,0.242676,-0.335572,River
-1.915977,-2.111226,-0.409474,-0.935879,-1.319147,1.146818,-1.421982,-0.114798,1.470833,-0.318482,-0.301695,0.697234,-0.650037,River
-2.740714,-0.859748,-2.527905,0.303243,0.151554,0.220013,1.151856,-0.610651,-0.369305,0.141708,0.812348,-0.486706,0.415327,River
-3.441569,-2.375145,-1.543018,-0.642556,0.552528,0.81934,-1.215186,-0.111622,0.013834,0.202907,-0.504612,-0.567206,0.422572,River
1.669691,-3.025323,-2.170299,0.429076,0.404955,1.52826,0.456257,0.719347,1.597746,-1.208509,0.367591,1.153494,-0.179917,River
-3.378736,-1.95516,-2.166702,0.36549,-0.422946,-0.962632,1.173449,0.586917,-0.055911,-0.765488,-0.656158,-0.427103,0.471753,River
-0.511249,-1.718123,-2.115679,-0.087724,0.379744,-1.148829,1.26135,0.785813,1.908714,-0.507713,0.797569,0.281681,-0.822056,River
-0.899524,-1.854903,-2.372866,0.002961,-0.025834,1.435731,0.485218,0.430214,0.015069,0.866232,-0.432724,-1.949104,-0.236567,River
-1.930037,-0.438849,-2.103419,0.014459,0.40594,0.208941,1.177274,-0.66347,0.23829,0.105936,0.877822,-0.319049,0.379763,River
-1.14208,-0.538488,2.029027,1.276487,-0.373982,0.423017,1.422473,-0.838181,1.165905,-1.283932,-0.432896,-0.166014,-1.226474,River
-0.5009,0.159758,-1.579986,0.567346,1.448933,-1.788434,-0.427386,0.016867,-0.093884,0.004801,-0.680771,0.173081,-0.51104,River
-3.189792,-2.056695,-2.242544,-1.336081,0.408754,0.108348,1.176125,-0.726907,-0.646608,0.190333,0.218338,0.409636,0.5233,River
-0.617866,-1.135733,-2.762188,0.421875,0.731682,-0.352826,-0.410556,-1.123443,1.204591,0.352903,0.308381,-0.67689,-0.081882,River
-1.813853,-1.319929,-0.85791,-1.409553,-0.002737,0.993203,-1.386668,-0.225244,0.110869,-0.392883,-0.057894,-0.41513,-0.039237,River
-3.389639,-1.601412,-1.225103,-1.524098,-0.354,1.508662,0.412783,0.256366,-1.914748,-0.518172,-0.968265,0.327206,0.841404,River
-1.56924,-1.22093,-1.832247,-0.904319,-0.062132,0.914412,-1.232104,-0.316294,0.257908,0.111351,-1.701846,-1.295947,-0.134637,River
-2.435224,-0.21107,-1.92342,1.429611,1.276694,0.085736,1.210458,-0.736148,0.033648,0.126771,-1.224783,-0.096403,0.135313,River
-2.197928,-1.389644,2.768161,-0.658871,-0.24373,-0.216181,-1.578127,1.219156,0.688727,-1.491937,-0.1296,-1.856134,0.196411,River
-0.103996,-2.604654,-2.142814,0.832331,1.762544,-1.761892,-0.37998,0.182261,0.98813,0.844633,-0.458185,0.025753,-0.525734,River
-3.400618,-2.691836,-2.023796,-0.731736,-0.166102,0.977806,-1.44835,0.041778,0.620958,-1.265903,0.400634,0.647646,0.339929,River
-1.797698,-1.02957,-0.726261,-1.603748,-0.575667,0.271239,0.377893,1.905468,0.260227,-1.874769,-0.106527,-0.387998,0.441038,River
-1.480637,0.441865,-1.294137,0.627151,-0.349791,-0.241578,-0.589673,-1.409523,-0.365144,-0.683217,0.478136,0.61355,0.481604,River
-1.990954,-0.560703,1.556575,0.439843,0.909311,-0.591362,-1.293699,1.262612,0.37478,0.818093,-0.100294,1.109708,0.341073,River
-2.164989,-1.216662,-1.686867,-1.673865,-0.361291,0.250629,1.202369,-0.924516,-0.531217,-0.712429,-0.113044,-0.624297,0.395184,River
-1.835318,-0.495755,0.666658,1.015802,-0.573127,-0.173795,-0.563943,-1.520373,0.148363,-0.990726,-0.634581,-0.314065,0.103058,River
-2.817542,-2.307956,1.782549,-0.747807,1.14904,-1.300974,1.305505,0.5109,0.407811,1.138749,-0.847001,0.244758,-0.117328,River
-1.400179,-0.74234,2.228499,0.455862,-0.649954,0.378718,1.378455,-0.944875,0.516169,1.268628,0.760679,0.695234,-0.1762,River
-2.666315,-2.250338,-2.811422,-1.612188,-1.262138,-1.470189,-0.590112,-0.012304,0.29252,-0.888927,0.189879,-1.256364,0.319819,River
-2.276337,0.072416,-1.004668,0.481189,0.568954,-0.351619,-0.365422,-1.439032,-1.281617,1.312328,-0.69356,-0.035124,0.479703,River
-3.725555,-2.459094,-2.752275,-1.300048,0.238295,1.325277,0.482885,0.472364,-0.413389,-0.081794,-0.035502,0.100778,0.74956,River
-1.680939,-1.822321,-1.55088,-1.178107,1.348941,1.245925,0.459025,0.492744,0.95249,0.451868,0.463993,0.611576,0.208687,River
-2.707275,-2.544352,0.396201,-3.721029,0.527499,1.463956,0.460657,0.28581,-0.341774,-0.530939,-1.100909,0.213608,-0.320305,River
-0.310901,-1.855908,-2.001141,1.824698,-0.203329,-1.042299,1.243596,0.708027,0.808047,0.147111,0.533191,0.21335,-0.072454,River
-1.858145,-0.973523,-4.2093,-1.764637,-0.121113,-0.388855,-0.385355,-1.415835,-0.796716,1.26169,-1.071635,-0.115771,-0.172545,River
-2.052444,-0.871643,0.898055,-0.628241,1.003104,1.493684,0.49852,0.2825,-0.285956,0.138864,-0.514099,-0.293098,-0.03297,River
-2.542108,-1.456165,-1.00669,-0.572326,-0.457719,-1.696417,-0.457747,-0.163619,-0.197311,0.607129,-2.015344,-0.222531,-0.037368,River
-1.749542,-0.162174,-1.011566,0.139366,0.87667,-0.449203,-0.40481,-1.428475,-0.258876,-0.117454,-0.056517,-0.446235,0.130472,River
-0.829741,-3.593433,-2.261119,-0.00696,2.035471,-1.769587,-0.446509,0.235292,2.083331,0.422871,0.540106,-0.042092,0.491276,River
-1.761222,-1.29186,-4.912369,-0.314643,-0.332113,-0.389521,-0.399916,-1.27399,-0.031253,0.369566,-1.410169,0.575756,0.178948,River
-0.304242,-1.271139,-0.330507,2.49577,0.792369,-1.062351,1.273155,0.676124,0.389294,1.441151,0.407837,-0.155401,0.132543,River
-0.858057,-0.01024,-0.668399,0.132326,0.719322,1.43669,0.501075,0.330374,-0.102395,0.502964,-0.849589,-0.687774,-0.380957,River
-2.290042,-0.276582,0.697954,2.293555,-0.056151,-0.204558,-0.503519,-1.345093,-0.082426,-0.822511,-0.192379,0.365191,-0.000222,River
-1.119688,-0.534385,0.833348,0.058545,-0.68001,1.866597,0.385677,0.458422,0.323608,-2.074533,0.452156,2.422448,1.02384,River
-2.174666,-0.857274,-2.163471,0.842377,-0.463293,-0.211121,-0.487474,-1.218897,-0.27354,-0.560548,-0.218704,-0.718605,-0.453028,River
-1.668435,-0.531676,-2.629322,-0.490077,-0.590053,-1.65251,-0.446448,-0.159446,0.191934,0.996585,-1.648705,0.041114,0.047584,River
-2.299055,-1.17258,-0.762442,0.688015,0.114981,-1.619117,-0.57096,0.167189,0.639715,-0.561261,0.832892,0.076609,0.058,River
-3.020975,-1.910587,0.229788,-0.809008,0.646404,-1.717465,-0.399806,-0.069376,-0.055302,1.875174,-0.116379,-0.101167,0.57962,River
-1.797034,-0.478623,-1.866903,-1.35999,1.874827,-0.609772,-1.24359,1.184279,-0.320945,0.292955,0.592391,-0.51165,0.365424,River
2.962596,-3.294796,-3.640745,1.048673,0.843628,0.210466,1.139004,-0.443454,-0.09175,-0.646776,1.353791,-0.97595,-0.110821,River
-2.407281,-0.583443,-1.060277,0.519995,-0.010224,1.030195,-1.28833,-0.092738,0.214683,-0.430135,0.097442,-0.840504,0.440616,River
0.633771,-1.665561,0.886695,0.353317,-1.581976,0.489328,1.418316,-1.036008,2.485789,-0.705162,-0.101796,1.356314,0.605703,River
